sample,GeneID,cor,pvalue,signif
miR5287w-Probable-5p-mature,MSTRG.6476.2,0.988696229,0.000190941,***
miR5287w-Probable-5p-mature,MSTRG.5505.1,0.859428851,0.028251512,*
miR5287w-Probable-5p-mature,MSTRG.3404.2,0.828717585,0.041493986,*
miR5287w-Probable-5p-mature,MSTRG.3718.1,0.881644657,0.020183021,*
miR5287w-Probable-5p-mature,MSTRG.23787.1,0.970014589,0.001335207,**
miR5287w-Probable-5p-mature,MSTRG.8509.1,0.951704537,0.003442354,**
miR5287w-Probable-5p-mature,MSTRG.27739.1,0.928758656,0.007432207,**
miR5287w-Probable-5p-mature,MSTRG.7528.1,-0.8826347,0.01985359,*
miR5287w-Probable-5p-mature,MSTRG.23270.1,0.891695273,0.016959668,*
miR5287w-Probable-5p-mature,MSTRG.16401.1,0.886975093,0.018440019,*
miR5287w-Probable-5p-mature,MSTRG.9071.1,0.877748327,0.021504653,*
miR5287w-Probable-5p-mature,MSTRG.18036.4,-0.879683503,0.020843235,*
miR5287w-Probable-5p-mature,MSTRG.224.1,0.823224673,0.044112203,*
miR5287w-Probable-5p-mature,MSTRG.3404.5,-0.952520286,0.003327968,**
miR5287w-Probable-5p-mature,MSTRG.6476.1,-0.891632335,0.016979016,*
miR5287w-Probable-5p-mature,MSTRG.7538.1,-0.871129845,0.023841168,*
miR5287w-Probable-5p-mature,MSTRG.3556.1,-0.926692356,0.007864038,**
miR5287w-Probable-5p-mature,MSTRG.8513.1,0.960575679,0.002300777,**
miR5287w-Probable-5p-mature,MSTRG.21907.1,0.927642177,0.007664062,**
miR5287w-Probable-5p-mature,MSTRG.29812.1,-0.935511672,0.006104022,**
miR5287w-Probable-5p-mature,MSTRG.3549.2,0.979142121,0.00064804,***
miR5287w-Probable-5p-mature,MSTRG.17401.3,0.889789269,0.017550276,*
miR5287w-Probable-5p-mature,MSTRG.15341.1,0.882771232,0.019808363,*
miR5287w-Probable-5p-mature,MSTRG.24250.3,0.95028172,0.003646412,**
miR5287w-Probable-5p-mature,MSTRG.24489.1,-0.845897242,0.0337917,*
miR5287w-Probable-5p-mature,MSTRG.21249.1,0.914948563,0.010543,*
miR5287w-Probable-5p-mature,MSTRG.24555.1,0.813444802,0.048957938,*
miR5287w-Probable-5p-mature,MSTRG.24808.1,0.916936939,0.010062662,*
miR5287w-Probable-5p-mature,MSTRG.22749.1,0.818721532,0.046314248,*
miR5287w-Probable-5p-mature,MSTRG.12199.3,0.994348763,4.78E-05,***
miR5287w-Probable-5p-mature,MSTRG.27590.1,-0.872535687,0.023335261,*
miR5287w-Probable-5p-mature,MSTRG.19843.1,-0.929336612,0.007313549,**
miR5287w-Probable-5p-mature,MSTRG.7943.1,0.963956303,0.001925309,**
miR5287w-Probable-5p-mature,MSTRG.18320.1,-0.858841762,0.028482138,*
miR5287w-Probable-5p-mature,MSTRG.20217.2,-0.857736186,0.028918851,*
miR5287w-Probable-5p-mature,MSTRG.17639.1,0.959009103,0.002485943,**
miR5287w-Probable-5p-mature,MSTRG.11810.1,-0.817365975,0.046986885,*
miR5287w-Probable-5p-mature,MSTRG.19230.2,0.852573255,0.030999834,*
miR5287w-Probable-5p-mature,MSTRG.10068.5,0.843717061,0.034727981,*
miR5287w-Probable-5p-mature,MSTRG.26703.1,-0.95380874,0.003151171,**
miR5287w-Probable-5p-mature,MSTRG.6635.1,-0.958280975,0.00257441,**
miR5287w-Probable-5p-mature,MSTRG.21825.7,-0.814146326,0.048602542,*
miR5287w-Probable-5p-mature,MSTRG.30908.1,-0.930626148,0.007052158,**
miR5287w-Probable-5p-mature,MSTRG.25024.1,0.947047383,0.00413173,**
miR5287w-Probable-5p-mature,MSTRG.20276.1,-0.902440155,0.013812601,*
miR5287w-Probable-5p-mature,MSTRG.25897.5,0.974125962,0.000995538,***
miR5287w-Probable-5p-mature,MSTRG.21465.1,0.909324518,0.011960296,*
miR5287w-Probable-5p-mature,MSTRG.615.1,0.949780653,0.003719648,**
miR5287w-Probable-5p-mature,MSTRG.3404.4,-0.982849436,0.00043869,***
miR5287w-Probable-5p-mature,MSTRG.26892.1,0.935060733,0.006188735,**
miR5287w-Probable-5p-mature,MSTRG.16460.1,0.91607192,0.010270292,*
miR5287w-Probable-5p-mature,MSTRG.21570.2,0.971710746,0.001189103,**
miR5287w-Probable-5p-mature,MSTRG.21794.1,0.839567143,0.036543386,*
miR5287w-Probable-5p-mature,MSTRG.1147.2,0.864529467,0.026285302,*
miR5287w-Probable-5p-mature,MSTRG.19348.1,-0.972195131,0.001148918,**
miR5287w-Probable-5p-mature,MSTRG.18617.1,0.96924404,0.001404347,**
miR5287w-Probable-5p-mature,MSTRG.18249.1,0.859229877,0.028329575,*
miR5287w-Probable-5p-mature,MSTRG.21570.1,0.977103426,0.000780378,***
miR5287w-Probable-5p-mature,MSTRG.20215.5,-0.864374359,0.026344101,*
miR5287w-Probable-5p-mature,MSTRG.5879.1,0.816984072,0.047177201,*
miR5287w-Probable-5p-mature,MSTRG.14824.1,-0.94624258,0.004257115,**
miR5287w-Probable-5p-mature,MSTRG.29732.2,-0.932808254,0.00662042,**
miR5287w-Probable-5p-mature,MSTRG.24887.2,0.908076054,0.012286638,*
miR5287w-Probable-5p-mature,MSTRG.17866.2,0.849345055,0.032335668,*
miR5287w-Probable-5p-mature,MSTRG.11760.1,0.983438186,0.000409169,***
miR5287w-Probable-5p-mature,MSTRG.20744.1,-0.877891629,0.021455336,*
miR5287w-Probable-5p-mature,MSTRG.28045.1,-0.862841952,0.026928364,*
miR5287w-Probable-5p-mature,MSTRG.21249.2,0.86598007,0.025738424,*
miR5287w-Probable-5p-mature,MSTRG.8025.1,0.93083439,0.007010382,**
miR5287w-Probable-5p-mature,MSTRG.6822.2,0.980615039,0.000560023,***
miR5287w-Probable-5p-mature,MSTRG.26582.1,-0.975569188,0.000888006,***
miR5287w-Probable-5p-mature,MSTRG.19365.1,0.993253986,6.81E-05,***
miR5287w-Probable-5p-mature,MSTRG.23355.1,0.986606575,0.000267874,***
miR5287w-Probable-5p-mature,MSTRG.7659.1,0.938700592,0.005521256,**
miR5287w-Probable-5p-mature,MSTRG.26892.2,0.899070548,0.01476606,*
miR5287w-Probable-5p-mature,MSTRG.11462.1,0.944326181,0.004563079,**
miR5287w-Probable-5p-mature,MSTRG.24250.4,0.982431112,0.000460287,***
miR5287w-Probable-5p-mature,MSTRG.7395.1,-0.961789722,0.002162144,**
miR5287w-Probable-5p-mature,MSTRG.16418.1,-0.959633076,0.002411344,**
miR5287w-Probable-5p-mature,MSTRG.25897.2,0.901298737,0.014132138,*
miR5287w-Probable-5p-mature,MSTRG.21989.1,0.905327831,0.013019964,*
miR5287bs-Known-5p-mature,MSTRG.20229.2,0.881737886,0.020151889,*
miR5287bs-Known-5p-mature,MSTRG.14824.2,-0.895635137,0.015769665,*
miR5287bs-Known-5p-mature,MSTRG.22371.1,0.986774349,0.00026122,***
miR5287bs-Known-5p-mature,MSTRG.19977.1,0.969495656,0.00138158,**
miR5287bs-Known-5p-mature,MSTRG.27590.1,-0.872535687,0.023335261,*
miR5287bs-Known-5p-mature,MSTRG.26582.1,-0.975569188,0.000888006,***
miR5287bs-Known-5p-mature,MSTRG.26891.1,0.866482993,0.025550097,*
miR5287bs-Known-5p-mature,MSTRG.8513.1,0.960575679,0.002300777,**
miR5287bs-Known-5p-mature,MSTRG.15341.1,0.882771232,0.019808363,*
miR5287bs-Known-5p-mature,MSTRG.1074.1,0.979700046,0.00061395,***
miR5287bs-Known-5p-mature,MSTRG.29812.1,-0.935511672,0.006104022,**
miR5287bs-Known-5p-mature,MSTRG.224.1,0.823224673,0.044112203,*
miR5287bs-Known-5p-mature,MSTRG.29941.1,0.913437278,0.010915345,*
miR5287bs-Known-5p-mature,MSTRG.29732.2,-0.932808254,0.00662042,**
miR5287bs-Known-5p-mature,MSTRG.19230.2,0.852573255,0.030999834,*
miR5287bs-Known-5p-mature,MSTRG.3534.1,0.988570654,0.000195198,***
miR5287bs-Known-5p-mature,MSTRG.8070.1,0.926960559,0.007807316,**
miR5287bs-Known-5p-mature,MSTRG.28751.1,0.997494895,9.41E-06,***
miR5287bs-Known-5p-mature,MSTRG.27160.1,-0.964844384,0.001832151,**
miR5287bs-Known-5p-mature,MSTRG.25024.1,0.947047383,0.00413173,**
miR5287bs-Known-5p-mature,MSTRG.3404.2,0.828717585,0.041493986,*
miR5287bs-Known-5p-mature,MSTRG.8509.1,0.951704537,0.003442354,**
miR5287bs-Known-5p-mature,MSTRG.27739.1,0.928758656,0.007432207,**
miR5287bs-Known-5p-mature,MSTRG.19365.1,0.993253986,6.81E-05,***
miR5287bs-Known-5p-mature,MSTRG.18320.1,-0.858841762,0.028482138,*
miR5287bs-Known-5p-mature,MSTRG.30244.1,0.949194455,0.003806235,**
miR5287bs-Known-5p-mature,MSTRG.969.1,-0.91980654,0.009388625,**
miR5287bs-Known-5p-mature,MSTRG.21825.7,-0.814146326,0.048602542,*
miR5287bs-Known-5p-mature,MSTRG.1147.2,0.864529467,0.026285302,*
miR5287bs-Known-5p-mature,MSTRG.21249.1,0.914948563,0.010543,*
miR5287bs-Known-5p-mature,MSTRG.12920.1,0.814182882,0.048584055,*
miR5287bs-Known-5p-mature,MSTRG.19843.1,-0.929336612,0.007313549,**
miR5287bs-Known-5p-mature,MSTRG.21396.1,-0.873855131,0.02286515,*
miR5287bs-Known-5p-mature,MSTRG.17283.1,-0.937339152,0.005766558,**
miR5287bs-Known-5p-mature,MSTRG.6305.1,0.929111126,0.007359732,**
miR5287bs-Known-5p-mature,MSTRG.4271.1,0.930798839,0.007017506,**
miR5287bs-Known-5p-mature,MSTRG.6476.2,0.988696229,0.000190941,***
miR5287bs-Known-5p-mature,MSTRG.16460.1,0.91607192,0.010270292,*
miR5287bs-Known-5p-mature,MSTRG.17866.2,0.849345055,0.032335668,*
miR5287bs-Known-5p-mature,MSTRG.10068.5,0.843717061,0.034727981,*
miR5287bs-Known-5p-mature,MSTRG.11810.1,-0.817365975,0.046986885,*
miR5287bs-Known-5p-mature,MSTRG.19348.1,-0.972195131,0.001148918,**
miR5287bs-Known-5p-mature,MSTRG.20215.7,0.976701794,0.000807886,***
miR5287bs-Known-5p-mature,MSTRG.26892.2,0.899070548,0.01476606,*
miR5287bs-Known-5p-mature,MSTRG.20215.5,-0.864374359,0.026344101,*
miR5287bs-Known-5p-mature,MSTRG.18617.1,0.96924404,0.001404347,**
miR5287bs-Known-5p-mature,MSTRG.21570.1,0.977103426,0.000780378,***
miR5287bs-Known-5p-mature,MSTRG.21943.1,0.921989116,0.008891172,**
miR5287bs-Known-5p-mature,MSTRG.4665.1,0.961498048,0.002195063,**
miR5287bs-Known-5p-mature,MSTRG.1348.1,-0.953496868,0.003193529,**
miR5287bs-Known-5p-mature,MSTRG.21172.1,0.982704838,0.000446097,***
miR5287bs-Known-5p-mature,MSTRG.8096.1,-0.958040782,0.002603928,**
miR5287bs-Known-5p-mature,MSTRG.20585.1,0.992554675,8.29E-05,***
miR5287bs-Known-5p-mature,MSTRG.18036.4,-0.879683503,0.020843235,*
miR5287bs-Known-5p-mature,MSTRG.6635.1,-0.958280975,0.00257441,**
miR5287bs-Known-5p-mature,MSTRG.18249.1,0.859229877,0.028329575,*
miR5287bs-Known-5p-mature,MSTRG.30865.1,0.975564453,0.000888349,***
miR5287bs-Known-5p-mature,MSTRG.3556.1,-0.926692356,0.007864038,**
miR5287bs-Known-5p-mature,MSTRG.11462.1,0.944326181,0.004563079,**
miR5287bs-Known-5p-mature,MSTRG.7979.4,0.835433504,0.038394792,*
miR5287bs-Known-5p-mature,MSTRG.21249.2,0.86598007,0.025738424,*
miR5287bs-Known-5p-mature,MSTRG.21465.1,0.909324518,0.011960296,*
miR5287bs-Known-5p-mature,MSTRG.28965.1,-0.924345528,0.008368891,**
miR5287bs-Known-5p-mature,MSTRG.11760.1,0.983438186,0.000409169,***
miR5287bs-Known-5p-mature,MSTRG.24489.1,-0.845897242,0.0337917,*
miR5287bs-Known-5p-mature,MSTRG.26703.1,-0.95380874,0.003151171,**
miR5287bs-Known-5p-mature,MSTRG.23787.1,0.970014589,0.001335207,**
miR5287bs-Known-5p-mature,MSTRG.3404.5,-0.952520286,0.003327968,**
miR5287bs-Known-5p-mature,MSTRG.24555.1,0.813444802,0.048957938,*
miR5287bs-Known-5p-mature,MSTRG.6476.1,-0.891632335,0.016979016,*
miR5287bs-Known-5p-mature,MSTRG.5879.1,0.816984072,0.047177201,*
miR5287bs-Known-5p-mature,MSTRG.30908.1,-0.930626148,0.007052158,**
miR5287bs-Known-5p-mature,MSTRG.7943.1,0.963956303,0.001925309,**
miR5287bs-Known-5p-mature,MSTRG.22749.1,0.818721532,0.046314248,*
miR5287bs-Known-5p-mature,MSTRG.24463.1,-0.965055396,0.001810352,**
miR5287bs-Known-5p-mature,MSTRG.26892.1,0.935060733,0.006188735,**
miR5287bs-Known-5p-mature,MSTRG.25897.5,0.974125962,0.000995538,***
miR5287bs-Known-5p-mature,MSTRG.24808.1,0.916936939,0.010062662,*
miR5287bs-Known-5p-mature,MSTRG.22489.1,0.859934563,0.028053565,*
miR5287bs-Known-5p-mature,MSTRG.21570.2,0.971710746,0.001189103,**
miR5287bs-Known-5p-mature,MSTRG.24250.4,0.982431112,0.000460287,***
miR5287bs-Known-5p-mature,MSTRG.3212.1,0.91270849,0.011097139,*
miR5287bs-Known-5p-mature,MSTRG.3404.1,0.844182993,0.034526874,*
miR5287bs-Known-5p-mature,MSTRG.3549.2,0.979142121,0.00064804,***
miR5287bs-Known-5p-mature,MSTRG.7659.1,0.938700592,0.005521256,**
miR5287bs-Known-5p-mature,MSTRG.3404.4,-0.982849436,0.00043869,***
miR5287bs-Known-5p-mature,MSTRG.8097.1,-0.958709329,0.002522181,**
miR5287bs-Known-5p-mature,MSTRG.17639.1,0.959009103,0.002485943,**
miR5287bs-Known-5p-mature,MSTRG.20276.1,-0.902440155,0.013812601,*
miR5287bs-Known-5p-mature,MSTRG.5505.1,0.859428851,0.028251512,*
miR5287bs-Known-5p-mature,MSTRG.24250.3,0.95028172,0.003646412,**
miR5287bs-Known-5p-mature,MSTRG.24887.1,0.894569544,0.016087411,*
miR5287bs-Known-5p-mature,MSTRG.23355.1,0.986606575,0.000267874,***
miR5287bs-Known-5p-mature,MSTRG.20217.2,-0.857736186,0.028918851,*
miR5287bs-Known-5p-mature,MSTRG.5739.1,0.987877128,0.000219555,***
miR5287bs-Known-5p-mature,MSTRG.10068.2,0.964778762,0.001838957,**
miR5287bs-Known-5p-mature,MSTRG.2510.3,-0.836321513,0.037993444,*
miR5287bs-Known-5p-mature,MSTRG.17401.3,0.889789269,0.017550276,*
miR5287bs-Known-5p-mature,MSTRG.20744.1,-0.877891629,0.021455336,*
miR5287bs-Known-5p-mature,MSTRG.25897.2,0.901298737,0.014132138,*
miR5287bs-Known-5p-mature,MSTRG.20217.1,-0.890545096,0.017314908,*
miR5287bs-Known-5p-mature,MSTRG.14824.1,-0.94624258,0.004257115,**
miR5287bs-Known-5p-mature,MSTRG.3718.1,0.881644657,0.020183021,*
miR5287bs-Known-5p-mature,MSTRG.999.1,-0.942726449,0.004826453,**
miR5287bs-Known-5p-mature,MSTRG.9071.1,0.877748327,0.021504653,*
miR5287bs-Known-5p-mature,MSTRG.12199.3,0.994348763,4.78E-05,***
miR5287bs-Known-5p-mature,MSTRG.7528.1,-0.8826347,0.01985359,*
miR5287bs-Known-5p-mature,MSTRG.29732.5,0.847137481,0.033264459,*
miR5287bs-Known-5p-mature,MSTRG.21794.1,0.839567143,0.036543386,*
miR5287bs-Known-5p-mature,MSTRG.16401.1,0.886975093,0.018440019,*
miR5287bs-Known-5p-mature,MSTRG.5843.1,-0.937650174,0.005710059,**
miR5287bs-Known-5p-mature,MSTRG.7538.1,-0.871129845,0.023841168,*
miR5287bs-Known-5p-mature,MSTRG.16418.1,-0.959633076,0.002411344,**
miR5287bs-Known-5p-mature,MSTRG.6822.2,0.980615039,0.000560023,***
miR5287bs-Known-5p-mature,MSTRG.21989.1,0.905327831,0.013019964,*
miR5287bs-Known-5p-mature,MSTRG.8025.1,0.93083439,0.007010382,**
miR5287bs-Known-5p-mature,MSTRG.615.1,0.949780653,0.003719648,**
miR5287bs-Known-5p-mature,MSTRG.23270.1,0.891695273,0.016959668,*
miR5287bs-Known-5p-mature,MSTRG.9354.1,-0.899527253,0.014635035,*
miR5287bs-Known-5p-mature,MSTRG.21907.1,0.927642177,0.007664062,**
miR5287bs-Known-5p-mature,MSTRG.7395.1,-0.961789722,0.002162144,**
miR5287bs-Known-5p-mature,MSTRG.12484.1,0.826571202,0.042508165,*
miR5287bs-Known-5p-mature,MSTRG.28045.1,-0.862841952,0.026928364,*
miR5287bs-Known-5p-mature,MSTRG.24887.2,0.908076054,0.012286638,*
miR1514a-Known-3p-star,MSTRG.15341.1,0.81699763,0.047170439,*
miR1514a-Known-3p-star,MSTRG.24887.2,0.844182947,0.034526894,*
miR1514a-Known-3p-star,MSTRG.3718.1,0.812534967,0.049420653,*
miR1514a-Known-3p-star,MSTRG.18036.4,-0.872356948,0.023399295,*
miR1514a-Known-3p-star,MSTRG.4665.1,0.917484829,0.009932218,**
miR1514a-Known-3p-star,MSTRG.21943.1,0.902517614,0.013791045,*
miR1514a-Known-3p-star,MSTRG.24808.1,0.886668431,0.018538249,*
miR1514a-Known-3p-star,MSTRG.20215.5,-0.865029128,0.026096313,*
miR1514a-Known-3p-star,MSTRG.22371.1,0.982306228,0.000466835,***
miR1514a-Known-3p-star,MSTRG.23355.1,0.961095946,0.002240847,**
miR1514a-Known-3p-star,MSTRG.24250.3,0.912357199,0.011185287,*
miR1514a-Known-3p-star,MSTRG.25897.5,0.974601719,0.000959417,***
miR1514a-Known-3p-star,MSTRG.21172.1,0.954500141,0.003058258,**
miR1514a-Known-3p-star,MSTRG.18617.1,0.990597492,0.000132195,***
miR1514a-Known-3p-star,MSTRG.7538.1,-0.82838797,0.041648987,*
miR1514a-Known-3p-star,MSTRG.969.1,-0.86214987,0.027194228,*
miR1514a-Known-3p-star,MSTRG.3404.4,-0.949976468,0.003690942,**
miR1514a-Known-3p-star,MSTRG.30244.1,0.98023045,0.000582389,***
miR1514a-Known-3p-star,MSTRG.999.1,-0.909001542,0.012044313,*
miR1514a-Known-3p-star,MSTRG.27160.1,-0.916517219,0.010163151,*
miR1514a-Known-3p-star,MSTRG.6305.1,0.971652902,0.001193948,**
miR1514a-Known-3p-star,MSTRG.26892.2,0.830858845,0.040493639,*
miR1514a-Known-3p-star,MSTRG.21907.1,0.870569717,0.024044176,*
miR1514a-Known-3p-star,MSTRG.26703.1,-0.902571594,0.013776032,*
miR1514a-Known-3p-star,MSTRG.16418.1,-0.921603337,0.008978141,**
miR1514a-Known-3p-star,MSTRG.1147.2,0.931351642,0.00690714,**
miR1514a-Known-3p-star,MSTRG.30908.1,-0.881588039,0.020201938,*
miR1514a-Known-3p-star,MSTRG.21570.2,0.942885078,0.004800014,**
miR1514a-Known-3p-star,MSTRG.24463.1,-0.934988267,0.006202401,**
miR1514a-Known-3p-star,MSTRG.10068.2,0.993344136,6.63E-05,***
miR1514a-Known-3p-star,MSTRG.14824.2,-0.875207781,0.022387946,*
miR1514a-Known-3p-star,MSTRG.26582.1,-0.934915883,0.006216067,**
miR1514a-Known-3p-star,MSTRG.21465.1,0.848692747,0.032608822,*
miR1514a-Known-3p-star,MSTRG.21396.1,-0.833265637,0.039382885,*
miR1514a-Known-3p-star,MSTRG.8096.1,-0.91984622,0.009379463,**
miR1514a-Known-3p-star,MSTRG.17401.3,0.825469059,0.043033376,*
miR1514a-Known-3p-star,MSTRG.19365.1,0.981237396,0.00052475,***
miR1514a-Known-3p-star,MSTRG.3534.1,0.98761378,0.000229178,***
miR1514a-Known-3p-star,MSTRG.7528.1,-0.879890821,0.020772962,*
miR1514a-Known-3p-star,MSTRG.3212.1,0.863545306,0.02665944,*
miR1514a-Known-3p-star,MSTRG.5739.1,0.974893218,0.000937613,***
miR1514a-Known-3p-star,MSTRG.8513.1,0.963356968,0.001989467,**
miR1514a-Known-3p-star,MSTRG.8070.1,0.973097525,0.001075879,**
miR1514a-Known-3p-star,MSTRG.25024.1,0.904942533,0.013124417,*
miR1514a-Known-3p-star,MSTRG.24887.1,0.826060759,0.042751036,*
miR1514a-Known-3p-star,MSTRG.19843.1,-0.887000777,0.018431803,*
miR1514a-Known-3p-star,MSTRG.4271.1,0.87898453,0.021080996,*
miR1514a-Known-3p-star,MSTRG.7659.1,0.888183666,0.018055325,*
miR1514a-Known-3p-star,MSTRG.23270.1,0.827396786,0.042116718,*
miR1514a-Known-3p-star,MSTRG.20276.1,-0.85629493,0.029492884,*
miR1514a-Known-3p-star,MSTRG.11462.1,0.955744801,0.002894447,**
miR1514a-Known-3p-star,MSTRG.21249.1,0.848492191,0.032693022,*
miR1514a-Known-3p-star,MSTRG.27739.1,0.925752053,0.008064481,**
miR1514a-Known-3p-star,MSTRG.21570.1,0.939834996,0.005320848,**
miR1514a-Known-3p-star,MSTRG.9354.1,-0.839918145,0.036388156,*
miR1514a-Known-3p-star,MSTRG.30865.1,0.969773684,0.001356637,**
miR1514a-Known-3p-star,MSTRG.11760.1,0.958928041,0.002495716,**
miR1514a-Known-3p-star,MSTRG.224.1,0.888688582,0.01789576,*
miR1514a-Known-3p-star,MSTRG.8509.1,0.986809671,0.00025983,***
miR1514a-Known-3p-star,MSTRG.20217.1,-0.834745647,0.038707036,*
miR1514a-Known-3p-star,MSTRG.29732.2,-0.894983494,0.015963614,*
miR1514a-Known-3p-star,MSTRG.7943.1,0.929959035,0.007186804,**
miR1514a-Known-3p-star,MSTRG.24489.1,-0.841090219,0.035872058,*
miR1514a-Known-3p-star,MSTRG.1348.1,-0.901483026,0.014080308,*
miR1514a-Known-3p-star,MSTRG.14824.1,-0.921036871,0.009106589,**
miR1514a-Known-3p-star,MSTRG.6822.2,0.990633725,0.00013118,***
miR1514a-Known-3p-star,MSTRG.7864.2,0.834790308,0.038686727,*
miR1514a-Known-3p-star,MSTRG.28965.1,-0.901264038,0.014141907,*
miR1514a-Known-3p-star,MSTRG.21989.1,0.884555338,0.019221912,*
miR1514a-Known-3p-star,MSTRG.20585.1,0.976510471,0.000821157,***
miR1514a-Known-3p-star,MSTRG.1074.1,0.960040297,0.002363263,**
miR1514a-Known-3p-star,MSTRG.20744.1,-0.816925423,0.04720646,*
miR1514a-Known-3p-star,MSTRG.23787.1,0.930460922,0.007085391,**
miR1514a-Known-3p-star,MSTRG.615.1,0.920715459,0.009179865,**
miR1514a-Known-3p-star,MSTRG.6476.2,0.982585987,0.000452231,***
miR1514a-Known-3p-star,MSTRG.5843.1,-0.923733873,0.008502981,**
miR1514a-Known-3p-star,MSTRG.17639.1,0.913515071,0.010896026,*
miR1514a-Known-3p-star,MSTRG.7864.1,0.835252585,0.038476803,*
miR1514a-Known-3p-star,MSTRG.26892.1,0.892107857,0.016833101,*
miR1514a-Known-3p-star,MSTRG.3404.5,-0.902965085,0.013666833,*
miR1514a-Known-3p-star,MSTRG.12199.3,0.969123705,0.0014153,**
miR1514a-Known-3p-star,MSTRG.6635.1,-0.937218666,0.005788518,**
miR1514a-Known-3p-star,MSTRG.8097.1,-0.9357988,0.006050379,**
miR1514a-Known-3p-star,MSTRG.17283.1,-0.882753422,0.01981426,*
miR1514a-Known-3p-star,MSTRG.6476.1,-0.868919125,0.024647165,*
miR1514a-Known-3p-star,MSTRG.25897.2,0.863316853,0.026746647,*
miR1514a-Known-3p-star,MSTRG.29812.1,-0.913754117,0.010836765,*
miR1514a-Known-3p-star,MSTRG.16460.1,0.857667106,0.028946243,*
miR1514a-Known-3p-star,MSTRG.3556.1,-0.883465131,0.01957927,*
miR1514a-Known-3p-star,MSTRG.29941.1,0.861749377,0.027348644,*
miR1514a-Known-3p-star,MSTRG.3549.2,0.993670689,6.00E-05,***
miR1514a-Known-3p-star,MSTRG.7395.1,-0.934159322,0.006359783,**
miR1514a-Known-3p-star,MSTRG.16401.1,0.83197629,0.039976131,*
miR1514a-Known-3p-star,MSTRG.8025.1,0.929017062,0.00737904,**
miR1514a-Known-3p-star,MSTRG.20215.7,0.95668137,0.002774112,**
miR1514a-Known-3p-star,MSTRG.10068.5,0.883980398,0.019409978,*
miR1514a-Known-3p-star,MSTRG.19348.1,-0.947934859,0.0039956,**
miR1514a-Known-3p-star,MSTRG.28751.1,0.990101598,0.000146483,***
miR1514a-Known-3p-star,MSTRG.27590.1,-0.814015677,0.048668638,*
miR1514a-Known-3p-star,MSTRG.9071.1,0.820825233,0.045279318,*
miR1514a-Known-3p-star,MSTRG.19977.1,0.954283143,0.003087272,**
miR1514a-Known-3p-star,MSTRG.24250.4,0.952298878,0.003358826,**
miR1514b-Known-3p-star,MSTRG.23270.1,0.827396786,0.042116718,*
miR1514b-Known-3p-star,MSTRG.27160.1,-0.916517219,0.010163151,*
miR1514b-Known-3p-star,MSTRG.25897.5,0.974601719,0.000959417,***
miR1514b-Known-3p-star,MSTRG.9354.1,-0.839918145,0.036388156,*
miR1514b-Known-3p-star,MSTRG.8025.1,0.929017062,0.00737904,**
miR1514b-Known-3p-star,MSTRG.3718.1,0.812534967,0.049420653,*
miR1514b-Known-3p-star,MSTRG.10068.5,0.883980398,0.019409978,*
miR1514b-Known-3p-star,MSTRG.24463.1,-0.934988267,0.006202401,**
miR1514b-Known-3p-star,MSTRG.20215.5,-0.865029128,0.026096313,*
miR1514b-Known-3p-star,MSTRG.4665.1,0.917484829,0.009932218,**
miR1514b-Known-3p-star,MSTRG.969.1,-0.86214987,0.027194228,*
miR1514b-Known-3p-star,MSTRG.30865.1,0.969773684,0.001356637,**
miR1514b-Known-3p-star,MSTRG.17639.1,0.913515071,0.010896026,*
miR1514b-Known-3p-star,MSTRG.224.1,0.888688582,0.01789576,*
miR1514b-Known-3p-star,MSTRG.1147.2,0.931351642,0.00690714,**
miR1514b-Known-3p-star,MSTRG.15341.1,0.81699763,0.047170439,*
miR1514b-Known-3p-star,MSTRG.19977.1,0.954283143,0.003087272,**
miR1514b-Known-3p-star,MSTRG.19843.1,-0.887000777,0.018431803,*
miR1514b-Known-3p-star,MSTRG.24808.1,0.886668431,0.018538249,*
miR1514b-Known-3p-star,MSTRG.1348.1,-0.901483026,0.014080308,*
miR1514b-Known-3p-star,MSTRG.16418.1,-0.921603337,0.008978141,**
miR1514b-Known-3p-star,MSTRG.18617.1,0.990597492,0.000132195,***
miR1514b-Known-3p-star,MSTRG.10068.2,0.993344136,6.63E-05,***
miR1514b-Known-3p-star,MSTRG.11760.1,0.958928041,0.002495716,**
miR1514b-Known-3p-star,MSTRG.7659.1,0.888183666,0.018055325,*
miR1514b-Known-3p-star,MSTRG.3212.1,0.863545306,0.02665944,*
miR1514b-Known-3p-star,MSTRG.23787.1,0.930460922,0.007085391,**
miR1514b-Known-3p-star,MSTRG.14824.1,-0.921036871,0.009106589,**
miR1514b-Known-3p-star,MSTRG.19348.1,-0.947934859,0.0039956,**
miR1514b-Known-3p-star,MSTRG.6305.1,0.971652902,0.001193948,**
miR1514b-Known-3p-star,MSTRG.7864.2,0.834790308,0.038686727,*
miR1514b-Known-3p-star,MSTRG.8096.1,-0.91984622,0.009379463,**
miR1514b-Known-3p-star,MSTRG.27590.1,-0.814015677,0.048668638,*
miR1514b-Known-3p-star,MSTRG.24489.1,-0.841090219,0.035872058,*
miR1514b-Known-3p-star,MSTRG.6476.1,-0.868919125,0.024647165,*
miR1514b-Known-3p-star,MSTRG.21396.1,-0.833265637,0.039382885,*
miR1514b-Known-3p-star,MSTRG.21465.1,0.848692747,0.032608822,*
