sample,GeneID,cor,pvalue,signif
MSTRG.6682.2,MSTRG.27666.3,0.993362221,6.59E-05,***
MSTRG.6682.2,MSTRG.7979.4,0.987405865,0.000237,***
MSTRG.6682.2,MSTRG.26892.2,0.973779121,0.001022288,**
MSTRG.6682.2,MSTRG.9071.1,0.918545998,0.009681918,**
MSTRG.6682.2,MSTRG.13502.1,0.92193503,0.00890334,**
MSTRG.6682.2,MSTRG.21249.2,0.960906583,0.00226257,**
MSTRG.6682.2,MSTRG.22489.1,0.966070107,0.001707326,**
MSTRG.6682.2,MSTRG.21249.1,0.97496164,0.000933,***
MSTRG.6682.2,MSTRG.19230.2,0.992481788,8.46E-05,***
MSTRG.6682.2,MSTRG.732.1,0.935830376,0.006044494,**
MSTRG.6682.2,MSTRG.23270.1,0.979074903,0.000652,***
MSTRG.6682.2,MSTRG.1074.2,0.971838751,0.001178417,**
MSTRG.6682.2,MSTRG.12522.3,0.967531265,0.001564214,**
MSTRG.6682.2,MSTRG.22749.1,0.985916188,0.000296,***
MSTRG.6682.2,MSTRG.3718.1,0.981311937,0.000521,***
MSTRG.6682.2,MSTRG.17401.3,0.959114844,0.002473222,**
MSTRG.6682.2,MSTRG.16401.1,0.926886105,0.007823042,**
MSTRG.6682.2,MSTRG.17866.2,0.986877012,0.000257,***
MSTRG.6682.2,MSTRG.21570.1,0.927436357,0.007707182,**
MSTRG.6682.2,MSTRG.5606.1,0.987867659,0.00022,***
MSTRG.6682.2,MSTRG.29732.5,0.943075974,0.00476829,**
MSTRG.6682.2,MSTRG.4665.1,0.947166422,0.004113341,**
MSTRG.6682.2,MSTRG.15341.1,0.959203467,0.002462586,**
MSTRG.6682.2,MSTRG.20229.2,0.988176873,0.000209,***
MSTRG.6682.2,MSTRG.21465.1,0.970316182,0.001308616,**
MSTRG.28395.4,MSTRG.12828.3,0.930879829,0.007001283,**
MSTRG.28395.4,MSTRG.7864.2,0.970897981,0.001258068,**
MSTRG.28395.4,MSTRG.2510.8,0.990649385,0.000131,***
MSTRG.28395.4,MSTRG.8070.1,0.953357732,0.003212517,**
MSTRG.28395.4,MSTRG.7864.1,0.954208686,0.003097258,**
MSTRG.19845.2,MSTRG.23355.1,0.936915397,0.005843973,**
MSTRG.19845.2,MSTRG.27739.1,0.971691718,0.001190696,**
MSTRG.19845.2,MSTRG.26892.2,0.957584817,0.002660418,**
MSTRG.19845.2,MSTRG.4271.1,0.97612472,0.000848,***
MSTRG.19845.2,MSTRG.22371.1,0.953852232,0.003145286,**
MSTRG.19845.2,MSTRG.7943.1,0.985472913,0.000315,***
MSTRG.19845.2,MSTRG.12199.3,0.932511101,0.00667843,**
MSTRG.19845.2,MSTRG.19977.1,0.982144735,0.000475,***
MSTRG.19845.2,MSTRG.19348.1,-0.944652962,0.00451017,**
MSTRG.19845.2,MSTRG.8097.1,-0.930890065,0.006999234,**
MSTRG.19845.2,MSTRG.9071.1,0.988181052,0.000209,***
MSTRG.19845.2,MSTRG.8025.1,0.96817152,0.001503456,**
MSTRG.19845.2,MSTRG.3534.1,0.931226009,0.006932147,**
MSTRG.19845.2,MSTRG.26892.1,0.994131642,5.16E-05,***
MSTRG.19845.2,MSTRG.5843.1,-0.923705054,0.008509325,**
MSTRG.19845.2,MSTRG.11760.1,0.968573053,0.00146596,**
MSTRG.19845.2,MSTRG.21989.1,0.982069038,0.000479,***
MSTRG.19845.2,MSTRG.16401.1,0.987896185,0.000219,***
MSTRG.19845.2,MSTRG.3404.2,0.980837158,0.000547,***
MSTRG.19845.2,MSTRG.3404.1,0.943062991,0.004770445,**
MSTRG.19845.2,MSTRG.29941.1,0.990453987,0.000136,***
MSTRG.19845.2,MSTRG.3404.4,-0.939345984,0.005406794,**
MSTRG.19845.2,MSTRG.25897.2,0.999187696,9.89E-07,***
MSTRG.19845.2,MSTRG.22489.1,0.95747712,0.002673848,**
MSTRG.19845.2,MSTRG.15341.1,0.970309617,0.001309192,**
MSTRG.19845.2,MSTRG.5505.1,0.986356498,0.000278,***
MSTRG.19845.2,MSTRG.24463.1,-0.928087759,0.007571113,**
MSTRG.19845.2,MSTRG.30865.1,0.967530523,0.001564285,**
MSTRG.19845.2,MSTRG.14824.1,-0.921080022,0.009096773,**
MSTRG.19845.2,MSTRG.20229.2,0.923108906,0.008641061,**
MSTRG.19845.2,MSTRG.23787.1,0.954553806,0.003051104,**
MSTRG.19845.2,MSTRG.21570.1,0.937769605,0.005688436,**
MSTRG.19845.2,MSTRG.24808.1,0.993704272,5.93E-05,***
MSTRG.19845.2,MSTRG.29732.5,0.968465877,0.001475923,**
MSTRG.19845.2,MSTRG.21794.1,0.982015501,0.000482,***
MSTRG.19845.2,MSTRG.21570.2,0.982295936,0.000467,***
MSTRG.19845.2,MSTRG.7395.1,-0.927626505,0.007667341,**
MSTRG.19845.2,MSTRG.24887.2,0.956379352,0.002812642,**
MSTRG.19845.2,MSTRG.1074.1,0.974595337,0.00096,***
MSTRG.19845.2,MSTRG.4665.1,0.922446792,0.008788528,**
MSTRG.19845.2,MSTRG.7659.1,0.97472218,0.00095,***
MSTRG.19845.2,MSTRG.21249.2,0.964685857,0.001848613,**
MSTRG.19845.2,MSTRG.1074.2,0.926815134,0.007838047,**
MSTRG.19845.2,MSTRG.24250.3,0.986809699,0.00026,***
MSTRG.19845.2,MSTRG.21249.1,0.951704065,0.003442421,**
MSTRG.19845.2,MSTRG.19365.1,0.948557247,0.003901467,**
MSTRG.19845.2,MSTRG.20214.5,0.92841048,0.007504139,**
MSTRG.19845.2,MSTRG.17401.3,0.972098382,0.00115689,**
MSTRG.19845.2,MSTRG.3212.1,0.969782532,0.001355847,**
MSTRG.19845.2,MSTRG.6635.1,-0.933258192,0.006533054,**
MSTRG.19845.2,MSTRG.26582.1,-0.92913158,0.007355537,**
MSTRG.19845.2,MSTRG.21943.1,0.99300796,7.32E-05,***
MSTRG.19845.2,MSTRG.25024.1,0.988733358,0.00019,***
MSTRG.19845.2,MSTRG.615.1,0.995609994,2.89E-05,***
MSTRG.30160.2,MSTRG.22371.1,0.924041844,0.008435336,**
MSTRG.30160.2,MSTRG.25897.5,0.976230866,0.000841,***
MSTRG.30160.2,MSTRG.10068.2,0.984530585,0.000357,***
MSTRG.30160.2,MSTRG.6822.2,0.987854828,0.00022,***
MSTRG.30160.2,MSTRG.8070.1,0.987281434,0.000242,***
MSTRG.30160.2,MSTRG.8513.1,0.974664646,0.000955,***
MSTRG.30160.2,MSTRG.3534.1,0.937950827,0.005655702,**
MSTRG.30160.2,MSTRG.20215.7,0.936518401,0.005916957,**
MSTRG.30160.2,MSTRG.8509.1,0.973413051,0.001050902,**
MSTRG.30160.2,MSTRG.6305.1,0.983793046,0.000392,***
MSTRG.30160.2,MSTRG.12199.3,0.919327697,0.009499522,**
MSTRG.30160.2,MSTRG.19365.1,0.926641765,0.00787476,**
MSTRG.30160.2,MSTRG.11462.1,0.981733368,0.000497,***
MSTRG.30160.2,MSTRG.6476.2,0.950699634,0.003585876,**
MSTRG.30160.2,MSTRG.5739.1,0.947969476,0.003990335,**
MSTRG.30160.2,MSTRG.3549.2,0.954300974,0.003084883,**
MSTRG.30160.2,MSTRG.30244.1,0.948395872,0.003925769,**
MSTRG.30295.6,MSTRG.17293.1,0.954464027,0.003063077,**
MSTRG.30295.6,MSTRG.7979.4,0.981551497,0.000507,***
MSTRG.30295.6,MSTRG.5879.1,0.959831732,0.002387829,**
MSTRG.30295.6,MSTRG.19230.2,0.988933054,0.000183,***
MSTRG.30295.6,MSTRG.3718.1,0.974448537,0.000971,***
MSTRG.30295.6,MSTRG.8129.5,0.939849715,0.005318272,**
MSTRG.30295.6,MSTRG.23270.1,0.980606365,0.000561,***
MSTRG.30295.6,MSTRG.23787.1,0.930965272,0.006984188,**
MSTRG.30295.6,MSTRG.22489.1,0.971573658,0.0012006,**
MSTRG.30295.6,MSTRG.9071.1,0.925851732,0.008043116,**
MSTRG.30295.6,MSTRG.29732.5,0.950820934,0.003568399,**
MSTRG.30295.6,MSTRG.15341.1,0.963948666,0.00192612,**
MSTRG.30295.6,MSTRG.26892.2,0.976039724,0.000854,***
MSTRG.30295.6,MSTRG.17401.3,0.963479859,0.001976227,**
MSTRG.30295.6,MSTRG.27666.3,0.991931299,9.74E-05,***
MSTRG.30295.6,MSTRG.1074.2,0.978659234,0.000678,***
MSTRG.30295.6,MSTRG.22749.1,0.981149121,0.00053,***
MSTRG.30295.6,MSTRG.732.1,0.940359617,0.005229393,**
MSTRG.30295.6,MSTRG.24887.1,0.982742782,0.000444,***
MSTRG.30295.6,MSTRG.4665.1,0.94114026,0.005094745,**
MSTRG.30295.6,MSTRG.21570.1,0.921870662,0.008917832,**
MSTRG.30295.6,MSTRG.21465.1,0.962516064,0.002081235,**
MSTRG.30295.6,MSTRG.24887.2,0.976439584,0.000826,***
MSTRG.30295.6,MSTRG.21249.1,0.975530987,0.000891,***
MSTRG.30295.6,MSTRG.20229.2,0.988584905,0.000195,***
MSTRG.30295.6,MSTRG.5606.1,0.992591578,8.21E-05,***
MSTRG.30295.6,MSTRG.17866.2,0.990063213,0.000148,***
MSTRG.30295.6,MSTRG.13502.1,0.934319325,0.006329255,**
MSTRG.30295.6,MSTRG.21249.2,0.966531356,0.00166148,**
MSTRG.30295.6,MSTRG.12522.3,0.972938677,0.001088564,**
MSTRG.30295.6,MSTRG.16401.1,0.933138538,0.006556232,**
MSTRG.29251.2,MSTRG.4665.1,0.978757041,0.000672,***
MSTRG.29251.2,MSTRG.1074.1,0.9189247,0.009593344,**
MSTRG.29251.2,MSTRG.21907.1,0.978958691,0.000659,***
MSTRG.29251.2,MSTRG.11760.1,0.939643024,0.005354508,**
MSTRG.29251.2,MSTRG.3534.1,0.92812596,0.00756317,**
MSTRG.29251.2,MSTRG.12199.3,0.96706407,0.001609299,**
MSTRG.29251.2,MSTRG.5739.1,0.983709831,0.000396,***
MSTRG.29251.2,MSTRG.14824.1,-0.925511172,0.008116225,**
MSTRG.29251.2,MSTRG.6476.2,0.964143153,0.001905519,**
MSTRG.29251.2,MSTRG.16418.1,-0.923352795,0.008587048,**
MSTRG.29251.2,MSTRG.5843.1,-0.940172599,0.005261906,**
MSTRG.29251.2,MSTRG.23787.1,0.960031914,0.002364248,**
MSTRG.29251.2,MSTRG.27160.1,-0.925634918,0.008089622,**
MSTRG.29251.2,MSTRG.24463.1,-0.943156118,0.004755003,**
MSTRG.29251.2,MSTRG.21465.1,0.974690678,0.000953,***
MSTRG.29251.2,MSTRG.8097.1,-0.947485702,0.004064217,**
MSTRG.29251.2,MSTRG.7395.1,-0.944163959,0.004589456,**
MSTRG.29251.2,MSTRG.3404.4,-0.964371672,0.001881454,**
MSTRG.29251.2,MSTRG.7979.4,0.929866726,0.007205533,**
MSTRG.29251.2,MSTRG.8096.1,-0.926632257,0.007876776,**
MSTRG.29251.2,MSTRG.21570.1,0.973851872,0.001016648,**
MSTRG.29251.2,MSTRG.24887.1,0.95355083,0.00318618,**
MSTRG.29251.2,MSTRG.26582.1,-0.94568109,0.004345681,**
MSTRG.29251.2,MSTRG.16460.1,0.977536253,0.000751,***
MSTRG.29251.2,MSTRG.19348.1,-0.96149396,0.002195526,**
MSTRG.29251.2,MSTRG.6822.2,0.954621605,0.003042076,**
MSTRG.29251.2,MSTRG.23355.1,0.933070647,0.006569401,**
MSTRG.29251.2,MSTRG.29812.1,-0.931230395,0.006931273,**
MSTRG.29251.2,MSTRG.3718.1,0.958630674,0.002531732,**
MSTRG.29251.2,MSTRG.20215.7,0.995101949,3.59E-05,***
MSTRG.29251.2,MSTRG.6635.1,-0.949896046,0.003702719,**
MSTRG.29251.2,MSTRG.8513.1,0.972094122,0.001157241,**
MSTRG.29251.2,MSTRG.19365.1,0.943187331,0.004749832,**
MSTRG.29251.2,MSTRG.21570.2,0.920059748,0.009330239,**
MSTRG.13631.1,MSTRG.20585.1,0.977409546,0.00076,***
MSTRG.13631.1,MSTRG.20229.2,0.969563073,0.001375511,**
MSTRG.13631.1,MSTRG.11760.1,0.989829444,0.000155,***
MSTRG.13631.1,MSTRG.6476.2,0.952606679,0.003315965,**
MSTRG.13631.1,MSTRG.3534.1,0.951089498,0.003529853,**
MSTRG.13631.1,MSTRG.8097.1,-0.969897555,0.001345597,**
MSTRG.13631.1,MSTRG.25897.2,0.971450432,0.001210982,**
MSTRG.13631.1,MSTRG.999.1,-0.937318478,0.005770323,**
MSTRG.13631.1,MSTRG.4271.1,0.986733323,0.000263,***
MSTRG.13631.1,MSTRG.1348.1,-0.930239238,0.007130098,**
MSTRG.13631.1,MSTRG.12199.3,0.973995677,0.001005545,**
MSTRG.13631.1,MSTRG.16401.1,0.982019205,0.000482,***
MSTRG.13631.1,MSTRG.28965.1,-0.928180779,0.007551779,**
MSTRG.13631.1,MSTRG.23270.1,0.983161265,0.000423,***
MSTRG.13631.1,MSTRG.22489.1,0.971625951,0.001196208,**
MSTRG.13631.1,MSTRG.22371.1,0.962953042,0.002033293,**
MSTRG.13631.1,MSTRG.24887.1,0.955410617,0.002937993,**
MSTRG.13631.1,MSTRG.5879.1,0.929155161,0.007350702,**
MSTRG.13631.1,MSTRG.27739.1,0.931921444,0.006794273,**
MSTRG.13631.1,MSTRG.8025.1,0.953961591,0.003130513,**
MSTRG.13631.1,MSTRG.21249.1,0.987526627,0.000232,***
MSTRG.13631.1,MSTRG.26703.1,-0.932308708,0.006718082,**
MSTRG.13631.1,MSTRG.26892.1,0.994676804,4.24E-05,***
MSTRG.13631.1,MSTRG.7943.1,0.996976487,1.37E-05,***
MSTRG.13631.1,MSTRG.16418.1,-0.945079909,0.004441499,**
MSTRG.13631.1,MSTRG.19843.1,-0.921563473,0.008987151,**
MSTRG.13631.1,MSTRG.26582.1,-0.968517796,0.001471092,**
MSTRG.13631.1,MSTRG.27160.1,-0.947529912,0.004057437,**
MSTRG.13631.1,MSTRG.3404.5,-0.924835231,0.008262283,**
MSTRG.13631.1,MSTRG.29941.1,0.991298072,0.000113,***
MSTRG.13631.1,MSTRG.24808.1,0.966080383,0.001706298,**
MSTRG.13631.1,MSTRG.5843.1,-0.962411467,0.002092792,**
MSTRG.13631.1,MSTRG.29732.5,0.965862005,0.001728212,**
MSTRG.13631.1,MSTRG.6635.1,-0.972364913,0.001134995,**
MSTRG.13631.1,MSTRG.24463.1,-0.966325453,0.00168187,**
MSTRG.13631.1,MSTRG.7528.1,-0.917459882,0.009938139,**
MSTRG.13631.1,MSTRG.1074.1,0.984189768,0.000373,***
MSTRG.13631.1,MSTRG.24887.2,0.98890139,0.000184,***
MSTRG.13631.1,MSTRG.24250.3,0.998133815,5.22E-06,***
MSTRG.13631.1,MSTRG.4665.1,0.981749554,0.000497,***
MSTRG.13631.1,MSTRG.1074.2,0.944716062,0.004499988,**
MSTRG.13631.1,MSTRG.21943.1,0.958596388,0.0025359,**
MSTRG.13631.1,MSTRG.5606.1,0.925139468,0.008196386,**
MSTRG.13631.1,MSTRG.30865.1,0.967047664,0.001610894,**
MSTRG.13631.1,MSTRG.19977.1,0.976250947,0.000839,***
MSTRG.13631.1,MSTRG.21465.1,0.945147178,0.004430727,**
MSTRG.13631.1,MSTRG.14824.1,-0.953979106,0.00312815,**
MSTRG.13631.1,MSTRG.21570.1,0.986683149,0.000265,***
MSTRG.13631.1,MSTRG.21570.2,0.993835863,5.69E-05,***
MSTRG.13631.1,MSTRG.7659.1,0.99606708,2.32E-05,***
MSTRG.13631.1,MSTRG.17401.3,0.985215518,0.000326,***
MSTRG.13631.1,MSTRG.19365.1,0.972260857,0.001143518,**
MSTRG.13631.1,MSTRG.7395.1,-0.96649724,0.00166485,**
MSTRG.13631.1,MSTRG.9071.1,0.976200471,0.000843,***
MSTRG.13631.1,MSTRG.19348.1,-0.984237164,0.000371,***
MSTRG.13631.1,MSTRG.3718.1,0.934633194,0.006269579,**
MSTRG.13631.1,MSTRG.3556.1,-0.919611779,0.009433654,**
MSTRG.13631.1,MSTRG.21249.2,0.97537859,0.000902,***
MSTRG.13631.1,MSTRG.8096.1,-0.948550842,0.00390243,**
MSTRG.13631.1,MSTRG.5739.1,0.948745437,0.003873222,**
MSTRG.13631.1,MSTRG.25024.1,0.998351915,4.07E-06,***
MSTRG.13631.1,MSTRG.20215.7,0.937088184,0.005812346,**
MSTRG.13631.1,MSTRG.23787.1,0.994439357,4.63E-05,***
MSTRG.13631.1,MSTRG.24250.4,0.987562168,0.000231,***
MSTRG.13631.1,MSTRG.3404.2,0.945250297,0.004414238,**
MSTRG.13631.1,MSTRG.29812.1,-0.953257744,0.003226196,**
MSTRG.13631.1,MSTRG.21172.1,0.991632979,0.000105,***
MSTRG.13631.1,MSTRG.17639.1,0.996050125,2.34E-05,***
MSTRG.13631.1,MSTRG.3404.4,-0.981306645,0.000521,***
MSTRG.13631.1,MSTRG.3404.1,0.918601759,0.009668851,**
MSTRG.13631.1,MSTRG.3212.1,0.975649126,0.000882,***
MSTRG.13631.1,MSTRG.23355.1,0.962653441,0.002066103,**
MSTRG.13631.1,MSTRG.615.1,0.98724145,0.000243,***
MSTRG.13631.1,MSTRG.15341.1,0.982473222,0.000458,***
MSTRG.13631.1,MSTRG.26892.2,0.985573,0.000311,***
MSTRG.14130.1,MSTRG.24887.2,0.974684712,0.000953,***
MSTRG.14130.1,MSTRG.17866.2,0.98545252,0.000316,***
MSTRG.14130.1,MSTRG.15341.1,0.9910572,0.00012,***
MSTRG.14130.1,MSTRG.23787.1,0.919189423,0.009531663,**
MSTRG.14130.1,MSTRG.16401.1,0.984278758,0.000369,***
MSTRG.14130.1,MSTRG.25897.2,0.951705328,0.003442242,**
MSTRG.14130.1,MSTRG.8129.5,0.93730886,0.005772075,**
MSTRG.14130.1,MSTRG.20229.2,0.96999114,0.001337286,**
MSTRG.14130.1,MSTRG.29941.1,0.975849978,0.000868,***
MSTRG.14130.1,MSTRG.21249.1,0.968326018,0.001488973,**
MSTRG.14130.1,MSTRG.22489.1,0.995576702,2.93E-05,***
MSTRG.14130.1,MSTRG.17401.3,0.988150352,0.00021,***
MSTRG.14130.1,MSTRG.5505.1,0.979172747,0.000646,***
MSTRG.14130.1,MSTRG.5606.1,0.979019395,0.000656,***
MSTRG.14130.1,MSTRG.23270.1,0.975996511,0.000857,***
MSTRG.14130.1,MSTRG.26892.1,0.959580994,0.002417528,**
MSTRG.14130.1,MSTRG.10236.1,0.97382414,0.001018796,**
MSTRG.14130.1,MSTRG.9071.1,0.98502113,0.000335,***
MSTRG.14130.1,MSTRG.1074.2,0.995611595,2.88E-05,***
MSTRG.14130.1,MSTRG.24808.1,0.923413283,0.008573677,**
MSTRG.14130.1,MSTRG.17293.1,0.993324054,6.67E-05,***
MSTRG.14130.1,MSTRG.24887.1,0.920338004,0.009266282,**
MSTRG.14130.1,MSTRG.21570.2,0.918559903,0.009678659,**
MSTRG.14130.1,MSTRG.5879.1,0.976269064,0.000838,***
MSTRG.14130.1,MSTRG.24555.1,0.992543373,8.32E-05,***
MSTRG.14130.1,MSTRG.26892.2,0.98172847,0.000498,***
MSTRG.14130.1,MSTRG.20214.5,0.944712438,0.004500573,**
MSTRG.14130.1,MSTRG.12522.3,0.936072995,0.005999369,**
MSTRG.14130.1,MSTRG.21249.2,0.994377127,4.73E-05,***
MSTRG.14130.1,MSTRG.3212.1,0.954809103,0.003017181,**
MSTRG.14130.1,MSTRG.13502.1,0.986817294,0.00026,***
MSTRG.14130.1,MSTRG.224.2,0.949528913,0.003756713,**
MSTRG.14130.1,MSTRG.29732.5,0.996627744,1.70E-05,***
MSTRG.14130.1,MSTRG.3404.1,0.937483466,0.005740308,**
MSTRG.14130.1,MSTRG.3404.2,0.973860496,0.00101598,**
MSTRG.14130.1,MSTRG.615.1,0.929759905,0.007227236,**
MSTRG.25449.4,MSTRG.1348.1,-0.929910023,0.007196745,**
MSTRG.25449.4,MSTRG.23355.1,0.97340072,0.001051873,**
MSTRG.25449.4,MSTRG.19843.1,-0.921237328,0.009061033,**
MSTRG.25449.4,MSTRG.8025.1,0.973685785,0.001029546,**
MSTRG.25449.4,MSTRG.7943.1,0.999614277,2.23E-07,***
MSTRG.25449.4,MSTRG.8097.1,-0.969554304,0.0013763,**
MSTRG.25449.4,MSTRG.6476.2,0.964461469,0.001872038,**
MSTRG.25449.4,MSTRG.27160.1,-0.947194578,0.004108997,**
MSTRG.25449.4,MSTRG.26703.1,-0.93197876,0.00678297,**
MSTRG.25449.4,MSTRG.4271.1,0.981146017,0.00053,***
MSTRG.25449.4,MSTRG.11760.1,0.996608427,1.72E-05,***
MSTRG.25449.4,MSTRG.5843.1,-0.962070866,0.002130646,**
MSTRG.25449.4,MSTRG.16418.1,-0.946122769,0.004275938,**
MSTRG.25449.4,MSTRG.14824.1,-0.956585978,0.002786253,**
MSTRG.25449.4,MSTRG.20585.1,0.988241268,0.000207,***
MSTRG.25449.4,MSTRG.23787.1,0.988287869,0.000205,***
MSTRG.25449.4,MSTRG.7659.1,0.987114305,0.000248,***
MSTRG.25449.4,MSTRG.8096.1,-0.948215147,0.003953072,**
MSTRG.25449.4,MSTRG.29732.5,0.947295258,0.004093483,**
MSTRG.25449.4,MSTRG.26892.2,0.964287054,0.001890347,**
MSTRG.25449.4,MSTRG.3534.1,0.971341099,0.00122023,**
MSTRG.25449.4,MSTRG.7395.1,-0.966155193,0.001698822,**
MSTRG.25449.4,MSTRG.19348.1,-0.983888839,0.000387,***
MSTRG.25449.4,MSTRG.999.1,-0.936986757,0.005830901,**
MSTRG.25449.4,MSTRG.3212.1,0.970806319,0.001265966,**
MSTRG.25449.4,MSTRG.22489.1,0.948226993,0.003951279,**
MSTRG.25449.4,MSTRG.29941.1,0.984341635,0.000366,***
MSTRG.25449.4,MSTRG.24887.1,0.923161561,0.008629386,**
MSTRG.25449.4,MSTRG.4665.1,0.968869583,0.00143857,**
MSTRG.25449.4,MSTRG.3404.5,-0.924709833,0.008289518,**
MSTRG.25449.4,MSTRG.25897.2,0.977970822,0.000723,***
MSTRG.25449.4,MSTRG.3404.2,0.941771148,0.004987183,**
MSTRG.25449.4,MSTRG.9071.1,0.96780116,0.001538457,**
MSTRG.25449.4,MSTRG.21249.2,0.954508355,0.003057162,**
MSTRG.25449.4,MSTRG.22371.1,0.983681784,0.000397,***
MSTRG.25449.4,MSTRG.6635.1,-0.97202079,0.001163303,**
MSTRG.25449.4,MSTRG.28965.1,-0.927924023,0.007605204,**
MSTRG.25449.4,MSTRG.21172.1,0.994779686,4.08E-05,***
MSTRG.25449.4,MSTRG.24250.3,0.997088995,1.27E-05,***
MSTRG.25449.4,MSTRG.3556.1,-0.918324372,0.009733937,**
MSTRG.25449.4,MSTRG.19977.1,0.993571886,6.18E-05,***
MSTRG.25449.4,MSTRG.24463.1,-0.966266472,0.001687733,**
MSTRG.25449.4,MSTRG.1074.1,0.996208013,2.15E-05,***
MSTRG.25449.4,MSTRG.21989.1,0.97621792,0.000842,***
MSTRG.25449.4,MSTRG.26892.1,0.99349842,6.33E-05,***
MSTRG.25449.4,MSTRG.26582.1,-0.967440001,0.001572971,**
MSTRG.25449.4,MSTRG.21570.1,0.98090924,0.000543,***
MSTRG.25449.4,MSTRG.20229.2,0.940002275,0.005291603,**
MSTRG.25449.4,MSTRG.25024.1,0.996154539,2.22E-05,***
MSTRG.25449.4,MSTRG.24808.1,0.978080468,0.000715,***
MSTRG.25449.4,MSTRG.17401.3,0.967786864,0.001539816,**
MSTRG.25449.4,MSTRG.17639.1,0.986178721,0.000285,***
MSTRG.25449.4,MSTRG.24250.4,0.986723655,0.000263,***
MSTRG.25449.4,MSTRG.30865.1,0.98767283,0.000227,***
MSTRG.25449.4,MSTRG.19365.1,0.986161695,0.000286,***
MSTRG.25449.4,MSTRG.21249.1,0.96673804,0.001641137,**
MSTRG.25449.4,MSTRG.3549.2,0.94589526,0.004311793,**
MSTRG.25449.4,MSTRG.12199.3,0.979071808,0.000652,***
MSTRG.25449.4,MSTRG.615.1,0.996347147,2.00E-05,***
MSTRG.25449.4,MSTRG.15341.1,0.964201553,0.001899355,**
MSTRG.25449.4,MSTRG.21943.1,0.977880737,0.000728,***
MSTRG.25449.4,MSTRG.29812.1,-0.952920382,0.00327256,**
MSTRG.25449.4,MSTRG.5739.1,0.954231341,0.003094218,**
MSTRG.25449.4,MSTRG.27739.1,0.962801389,0.002049868,**
MSTRG.25449.4,MSTRG.20215.7,0.935666016,0.006075158,**
MSTRG.25449.4,MSTRG.24887.2,0.968285855,0.001492732,**
MSTRG.25449.4,MSTRG.16401.1,0.972925735,0.001089601,**
MSTRG.25449.4,MSTRG.21570.2,0.999766812,8.16E-08,***
MSTRG.25449.4,MSTRG.3404.4,-0.981073071,0.000534,***
MSTRG.25976.2,MSTRG.16401.1,0.988705344,0.000191,***
MSTRG.25976.2,MSTRG.7979.4,0.926634048,0.007876396,**
MSTRG.25976.2,MSTRG.8096.1,-0.936043943,0.006004764,**
MSTRG.25976.2,MSTRG.19348.1,-0.971259731,0.001227135,**
MSTRG.25976.2,MSTRG.27160.1,-0.935036474,0.006193308,**
MSTRG.25976.2,MSTRG.5879.1,0.951506205,0.003470452,**
MSTRG.25976.2,MSTRG.6635.1,-0.959544019,0.002421923,**
MSTRG.25976.2,MSTRG.5843.1,-0.949721812,0.003728295,**
MSTRG.25976.2,MSTRG.12199.3,0.955295166,0.002953111,**
MSTRG.25976.2,MSTRG.1074.2,0.968746445,0.001449913,**
MSTRG.25976.2,MSTRG.3534.1,0.922944114,0.008677651,**
MSTRG.25976.2,MSTRG.21465.1,0.949164607,0.00381067,**
MSTRG.25976.2,MSTRG.21570.1,0.976712617,0.000807,***
MSTRG.25976.2,MSTRG.25897.2,0.968276566,0.001493602,**
MSTRG.25976.2,MSTRG.8025.1,0.934652767,0.006265866,**
MSTRG.25976.2,MSTRG.21249.1,0.995413932,3.15E-05,***
MSTRG.25976.2,MSTRG.1348.1,-0.917973782,0.009816502,**
MSTRG.25976.2,MSTRG.999.1,-0.924959681,0.008235296,**
MSTRG.25976.2,MSTRG.8097.1,-0.957109193,0.002719981,**
MSTRG.25976.2,MSTRG.11760.1,0.974354372,0.000978,***
MSTRG.25976.2,MSTRG.26703.1,-0.920015966,0.009340322,**
MSTRG.25976.2,MSTRG.3404.4,-0.967646871,0.001553155,**
MSTRG.25976.2,MSTRG.5739.1,0.925507879,0.008116933,**
MSTRG.25976.2,MSTRG.21172.1,0.977939089,0.000725,***
MSTRG.25976.2,MSTRG.4271.1,0.985947418,0.000295,***
MSTRG.25976.2,MSTRG.24463.1,-0.953460989,0.00319842,**
MSTRG.25976.2,MSTRG.4665.1,0.976194768,0.000843,***
MSTRG.25976.2,MSTRG.17293.1,0.942012281,0.004946369,**
MSTRG.25976.2,MSTRG.5606.1,0.953501231,0.003192935,**
MSTRG.25976.2,MSTRG.7659.1,0.995907153,2.51E-05,***
MSTRG.25976.2,MSTRG.14824.1,-0.939862936,0.005315958,**
MSTRG.25976.2,MSTRG.26582.1,-0.9563591,0.002815235,**
MSTRG.25976.2,MSTRG.23270.1,0.994043431,5.31E-05,***
MSTRG.25976.2,MSTRG.23355.1,0.942308397,0.004896474,**
MSTRG.25976.2,MSTRG.20229.2,0.983481768,0.000407,***
MSTRG.25976.2,MSTRG.17639.1,0.992330432,8.80E-05,***
MSTRG.25976.2,MSTRG.23787.1,0.987016496,0.000252,***
MSTRG.25976.2,MSTRG.7395.1,-0.953753712,0.003158625,**
MSTRG.25976.2,MSTRG.16418.1,-0.931555236,0.006866708,**
MSTRG.25976.2,MSTRG.24808.1,0.95754849,0.002664944,**
MSTRG.25976.2,MSTRG.6476.2,0.927034468,0.00779172,**
MSTRG.25976.2,MSTRG.7943.1,0.987903224,0.000219,***
